id,name
8210012,Third Tower Ani
8210013,Prison Guard Ani
8210014,Prison Guard Ani's Ghost
8211000,Frozen Rose
8211001,Keymaster Rousseau
8211002,Garden Golem
8211003,Golden Bee
8211004,King Castle Golem
8220000,Eliza
8220001,Snowman
8220002,Chimera
8220003,Leviathan
8220004,Dodo
8220005,Lilynouch
8220006,Lyka
8220007,Blue Mushmom
8220008,Unknow Snack Bar
8220009,Snack Bar
8220010,Dunas
8220011,Aufheben
8220012,Oberon
8220013,Nibelung
8220014,Nibelung
8220015,Nibelung
8220016,Corrupted Wyvern
8220017,Corrupted Cornian
8220018,Corrupted Skelegon
8220019,Corrupted Kentaurus
8220020,Corrupted Chief Memory Guardian
8220021,Corrupted Time Monk Trainee
8220022,Black Knight Mokadin
8220023,Crazy Mage Kariaine
8220024,Charge Type CQ57
8220025,Human Hunter July
8220026,Fighter Plaid
8220027,Mimic
8220028,Riddle Mimic
8220029,Mimic
8220030,Mimic
8220031,Mimic
8220032,Mimic
8220033,Mimic
8220034,Mimic
8220035,Mimic
8220036,Mimic
8220037,Elite Monsters
8220038,[*] Eye of Time
8220039,[*] Oblivion Monk
8220040,[*] Oblivion Monk Trainee
8220041,[*] Oblivion Guardian
8220042,[*] Chief Oblivion Guardian
8230000,Wealthy Merchant's Wagon
8230001,Decayed Desert Scorpion
8230002,Decayed Desert Wasp
8230003,Evil Poacher
8230004,Poacher's Hawk
8230005,Hidden Grave Robber
8230006,Grave Robber's Hunting Dog
8230007,Neon Bat
8230008,Glowing Primary Rock
8230009,Peace Spirit
8230010,Trace of Darkness
8230011,Omen
8230012,Master Omen
8230013,Beetle
8230014,Dual Beetle
8230015,Harp
8230016,Blood Harp
8230017,Red Kentaurus
8230018,Black Kentaurus
8230019,Sparker
8230020,Freezer
8230021,Goby
8230022,Seacle
8230023,Cico
8230024,Bone Fish
8230025,Bombing Fish House
8230026,Neon Bat
8230027,Cute Reindeer
8230028,Bellflower Root
8230029,Peach Monkey
8230030,Cygnus Bowman
8230031,Black Wing Henchman 1
8230032,Black Wing Henchman 2
8230033,Barrier Demolisher
8230034,Surveillance Robot
8230035,Surveillance Robot
8230036,Ore Muncher
8230037,AF Android
8230038,Broken DF Android
8230039,Black Wing Henchman
8230040,Security System
8230041,Enhanced Security System
8230042,Black Wing Henchman
8230043,Black Wing Henchman
8230044,Black Wing Henchman
8230045,Black Witch
8230046,Dunamis
8230047,Omen
8230048,Enhanced Action System
8230050,Volcano Bug
8230051,Giant Beetle
8230052,Crocky the Gatekeeper
8230053,Bearwolf
8230054,Reindeer
8230055,Blood Reindeer
8230056,Prison Guard Boar
8230057,Prison Guard Rhino
8230058,Grey Vulture
8230059,Mountain Turtle
8230060,Insectivore Slime
8230061,Castle Golem
8240000,Slippery Android
8240001,Container Crate
8240002,Container Crate
8240003,Bathroom Commander
8240004,Pulverizer
8240005,Anti-Air Artillery
8240006,Anti-Air Artillery
8240007,Anti-Air Artillery
8240008,Anti-Air Artillery
8240010,Bomber Android A
8240011,Bomber Android A
8240012,Bomber Android B
8240013,Bomber Android B
8240014,Falling Android A
8240015,Laseroid A
8240016,Master of Disguise
8240017,Flying Master of Disguise
8240018,Flying Master of Disguise
8240019,Black Wing Carrier
8240020,Missile
8240021,Guard Robot SM
8240022,Guard Robot DM
8240023,Red Pop Jelly
8240024,Blue Pop Jelly
8240025,Yellow Pop Jelly
8240026,Red Pop Jelly
8240027,Blue Pop Jelly
8240028,Yellow Pop Jelly
8240029,Francis's Doll
8240030,Bunny Doll Box
8240031,Scrounging Sparrow
8240032,Red Pop Jelly
8240033,10 Boogies
8240035,Red Pop Jelly
8240036,Blue Pop Jelly
8240037,Yellow Pop Jelly
8240038,Puppeteer Francis
8240039,Master of Disguise Baroq
8240040,Gupi
8240041,Dolpi
8240042,Lepi
8240043,Cygnus Soldier
8240044,Resistance Soldier
8240045,Athena Pierce
8240046,Black Wings Carrier
8240047,Black Wings Carrier
8240048,Dargoth
8240049,Eleanor the Black Witch
8240050,Black Wing Henchman A
8240051,Black Wing Henchman B
8240052,Black Wing Henchman C
8240053,Baroq's Missile
8240054,Bomber Android A
8240055,Falling Android A
8240056,Surveillance Android
8240057,Laseroid JEK
8240058,Black Wing Officer
8240059,Laseroid JEK
8240060,Central Tower Watchman
8240061,Black Wing Henchman D
8240062,Black Wing Henchman D
8240063,Black Wing Henchman D
8240064,Bomber Android A
8240065,Bomber Android A
8240066,Bomber Android A
8240067,Demolishizer
8240068,Pulverizer
8240069,Slippery Android
8240070,Bathroom Commander
8240071,Barrier Demolisher
8240072,Barrier Demolisher
8240073,Barrier Demolisher
8240074,Barrier Demolisher
8240075,Resistance Soldier
8240076,Wall
8240077,Container Crate A
8240078,Container Crate B
8240079,Container Crate C
8240080,Container Crate D
8240081,Container Crate E
8240082,Black Wing Henchman D
8240083,Bomber Android A
8240084,Repairoid
8240085,Black Wings Security
8240086,Lifteroid
8240087,Buffroid
8240088,Scaredroid
8240089,Failuroid B
8240090,Laseroid B
8240091,Mass Production Xenoroid A
8240092,Mass Production Xenoroid A
8240093,Mass Production Xenoroid B
8240094,Mass Production Xenoroid B
8240095,Black Wings Box
8240096,Glass Wall
8240097,Black Heaven Core
8240098,Lotus
8240099,Lotus
8240100,Self-destructive Red
8240101,Self-destructive Blue
8240102,Self-destructive Yellow
8240103,Black Heaven Core
8240104,Lotus
8240105,Lotus
8240106,Gelimer
8240107,Lotus
8240108,Lotus
8240109,Lotus
8240110,Glass Wall
8240111,Surveillance Robot
8240112,Black Wings Box
8240113,Black Wings Box
8240114,Black Wings Box
8240115,Black Wings Box
8240116,Black Wings Box
8240117,Black Wings Box
8240118,Black Wings Box
8240119,Black Wings Box
8240120,Black Wings Box
8240121,Self-destructive Chaos
8240122,Bomber Android A
8240123,Bomber Android B
8240124,Laseroid
8240125,Container
8240126,Pulverizer
8240130,Spindel
8240131,Snowball
8240132,Devil Murukun
8240133,Devil Murukun
8240134,Demon Soldier
8240135,Chunk of Ice
8240136,Chunk of Ice
8240137,Chunk of Ice
8240138,Chunk of Ice
8240139,Chunk of Ice
8240140,Chunk of Ice
8240141,Chunk of Ice
8240142,Chunk of Ice
8240143,Chunk of Ice
8240144,Chunk of Ice
8240145,Chunk of Ice
8240146,Chunk of Ice
8240147,Gatekeeper Kapus
8240148,Spindel's Spiderweb
8240149,Spindel
8240150,Spindel
8240151,Icicle
8240152,Icicle
8240153,Icicle
8240154,Icicle
8240155,Icicle
8240156,Icicle
8240157,Icicle
8240158,Icicle
8240159,Icicle
8240160,Icicle
8240161,Icicle
8240162,Ruins Scorpion
8240163,Ruins Spirit
8240164,Demon Soldier
8240165,Demon Soldier
8240166,Kapus's Fragment
8240167,Pot
8240168,Pot
8240169,Pot
8240170,Pot
8240171,Pot
8240172,Pot
8240173,Wolf Dog
8240174,Devil Bird
8240175,Devil Bird
8240176,Devil Bird
8240177,Guard Robot W
8240178,Guard Robot F
8240179,Imp
8240180,Polluted Tree Sap
8240181,Polluted Tree Sap
8240182,Polluted Branch
8240183,Polluted Branch
8240184,Polluted Flower
8240185,Polluted Flower
8250000,Modded Scaredroid
8250001,Modded Broken Android
8250002,Modded Laseroid
8250003,Chaseroid Red
8250004,Chaseroid Blue
8250005,Hunterizer Red
8250006,Hunterizer Blue
8250007,Modded Deliverbot
8250008,Modded Buffroid
8250009,Salvoroid Red
8250010,Outer Guard EX
8250011,Inner Guard EX
8250012,Demolishizer
8250013,Repairoid
8250014,Alloy Xenoroid DX
8250015,Alloy Xenoroid DX
8250016,Steel Xenoroid DX
8250017,Steel Xenoroid DX
8250018,Scrap Xenoroid DX
8250019,Scrap Xenoroid DX
8250020,Alloy Xenoroid EX
8250021,Alloy Xenoroid EX
8250022,Steel Xenoroid EX
8250023,Steel Xenoroid EX
8250024,Scrap Xenoroid EX
8250025,Scrap Xenoroid EX
8250026,Modded Megaroid
8250027,Alloy Xenoroid EX
8250028,Salvoroid Blue
8250029,Falling Object
8250030,Alloy Xenoroid DX
8250031,Red Dynamo
8250032,Blue Dynamo
8250033,Yellow Dynamo
8250034,Green Dynamo
8250035,Red Dynamo
8250036,Blue Dynamo
8250037,Green Dynamo
8250038,Yellow Dynamo
8300000,Soaring Hawk 
8300001,Soaring Eagle
8300002,Soaring Red Wyvern 
8300003,Soaring Blue Wyvern 
8300004,Soaring Black Wyvern 
8300005,Soaring Griffey
8300006,Dragonoir
8300007,Dragon Rider
8500000,Time Sphere
8500001,Papulatus Clock
8500002,Papulatus
8500003,Low Darkstar
8500004,High Darkstar
8500005,Otherworld Papulatus
8500006,Otherworld Papulatus
8500007,Papulatus's Tick-Tock
8500008,Papulatus's Chronos
8500009,Crack in Time
8500010,Time Sphere
8500011,Papulatus Clock
8500012,Papulatus
8500013,Otherworld Papulatus
8500014,Crack in Time
8500015,Otherworld Papulatus
8500020,Time Sphere
8500021,Papulatus Clock
8500022,Papulatus
8500023,Otherworld Papulatus
8510000,Pianus
8510100,Bloody Boom
8520000,Pianus
8600000,Mutant Snail
8600001,Mutant Orange Mushroom
8600002,Mutant Slime
8600003,Mutant Ribbon Pig
8600004,Mutant Tino
8600005,Mutant Tiru
8600006,Mutant Tiguru
8610000,Dawn
8610001,Blaze
8610002,Wind
8610003,Night
8610004,Thunder
8610005,Official Knight A
8610006,Official Knight B
8610007,Official Knight C
8610008,Official Knight D
8610009,Official Knight E
8610010,Advanced Knight A
8610011,Advanced Knight B
8610012,Advanced Knight C
8610013,Advanced Knight D
8610014,Advanced Knight E
8610015,Ifrit
8610016,Watchman
8610017,Watchman
8610018,Watchman
8610019,Watchman
8610020,Watchman
8610021,Watchman
8610022,Official Knight A
8610023,Advanced Knight A
8610024,Advanced Knight B
8610025,Advanced Knight C
8610026,Advanced Knight D
8610027,Advanced Knight E
8610028,Advanced Knight A
8610029,Advanced Knight B
8610030,Advanced Knight C
8610031,Advanced Knight D
8610032,Advanced Knight E
8610033,Ifrit
8620000,Swollen Stump
8620001,Swollen Dark Stump
8620002,Swollen Axe Stump
8620003,Pillaging Wild Boar
8620004,Pillaging Iron Boar
8620005,Pillaging Fire Boars
8620006,Sinister Wooden Mask
8620007,Sinister Rocky Mask
8620008,Sinister Steel Mask
8620009,Ancient Golem
8620010,Ancient Dark Golem
8620011,Ancient Mixed Golem
8620012,Ghostwood Stumpy
8620013,[*] Official Knight A
8620014,[*] Official Knight B
8620015,[*] Official Knight C
8620016,[*] Official Knight D
8620017,[*] Official Knight E
8620018,[*] Soul
8620019,[*] Flame
8620020,[*] Storm
8620021,[*] Night
8620022,[*] Lightning
8620023,[*] Soul
8620024,[*] Flame
8620025,[*] Storm
8620026,[*] Night
8620027,[*] Lightning
8630000,Frozen Solitude
8630001,Frozen Terror
8630002,Frozen Rage
8630003,Frozen Anxiety
8630004,Frozen Vanity
8630005,Burning Solitude
8630006,Burning Terror
8630007,Burning Rage
8630008,Burning Anxiety
8630009,Burning Vanity
8630010,Permeating Solitude
8630011,Permeating Terror
8630012,Permeating Rage
8630013,Permeating Anxiety
8630014,Permeating Vanity
8630015,Corrupted Basic Magician
8630016,Corrupted Intermediate Magician
8630017,Corrupted Advanced Magician
8630020,Frozen Solitude
8630021,Frozen Terror
8630022,Frozen Rage
8630023,Frozen Anxiety
8630024,Frozen Vanity
8630025,Burning Solitude
8630026,Burning Terror
8630027,Burning Anger
8630028,Burning Anxiety
8630029,Burning Vain
8630030,Permeating Solitude
8630031,Permeating Terror
8630032,Permeating Anger
8630033,Permeating Anxiety
8630034,Permeating Vain
8630035,Corrupted Basic Magician
8630036,Corrupted Intermediate Magician
8630037,Corrupted Advanced Magician
8630038,Anti-magic
8641000,Happy Erda
8641001,Raging Erda
8641002,Sad Erda
8641003,Joyful Erda
8641004,Stone Erda
8641005,Blazing Erda
8641006,Soulful Erda
8641007,Tranquil Erda
8641008,Lantern Erda
8641009,Arma's Follower
8641010,Arma
8641011,Arma
8641012,Arma's Follower
8641013,Joyful Erda
8641014,Soulful Erda
8641015,Arma's Follower
8641016,Lantern Erda
8641017,Lantern Erda
8642000,Pinedeer
8642001,Bighorn Pinedeer
8642002,Ewenana
8642003,Ramanana
8642004,Flyon
8642005,Angry Flyon
8642006,Unripe Wolfruit
8642007,Ripe Wolfruit
8642008,Green Catfish
8642009,Blue Catfish
8642010,Rhyturtle
8642011,Boss Rhyturtle
8642012,Crilia
8642013,Patriarch Crilia
8642014,Birdshark
8642015,Patriarch Birdshark
8642016,Slurpy Tree
8642017,Ripe Wolfruit
8642018,Angry Flyon
8642019,Blue Catfish
8642020,Boss Rhyturtle
8642021,Patriarch Crilia
8642022,Patriarch Birdshark
8642023,Birdshark
8642024,Birdshark
8643000,Dreamkeeper
8643001,Paper Bag Alley Citizen
8643002,Wood Board Alley Citizen
8643003,Gallina
8643004,Gallus
8643005,Angry Victory Plate
8643006,Crooked Victory Plate
8643007,Red Dancing Shoes
8643008,Angry Masquerade Citizen
8643009,Insane Masquerade Citizen
8643010,Blue-eyed Gargoyle
8643011,Red-eyed Gargoyle
8643012,Weakened Dreamkeeper
8643013,Music Box
8643014,Crooked Victory Plate
8643015,Red Dancing Shoes
8643016,Red-eyed Gargoyle
8643017,Red-eyed Gargoyle
8643018,Red-eyed Gargoyle
8800000,Zakum
8800001,Zakum2
8800002,Zakum
8800003,Zakum's Arm 1
8800004,Zakum's Arm 2
8800005,Zakum's Arm 3
8800006,Zakum's Arm 4
8800007,Zakum's Arm 5
8800008,Zakum's Arm 6
8800009,Zakum's Arm 7
8800010,Zakum's Arm 8
8800011,Boogie
8800012,Puco
8800013,Punco
8800014,Cuzco
8800020,Crumbling Zakum
8800021,Crumbling Zakum
8800022,Crumbling Zakum
8800023,Crumbling Zakum Arm 1
8800024,Crumbling Zakum Arm 2
8800025,Crumbling Zakum Arm 3
8800026,Crumbling Zakum Arm 4
8800027,Crumbling Zakum Arm 5
8800028,Crumbling Zakum Arm 6
8800029,Crumbling Zakum Arm 7
8800030,Crumbling Zakum Arm 8
8800031,Boogie
8800032,Puco
8800033,Punco
8800034,Cuzco
8800100,Chaos Zakum
8800101,Chaos Zakum
8800102,Chaos Zakum
8800103,Chaos Zakum Arm 1
8800104,Chaos Zakum Arm 2
8800105,Chaos Zakum Arm 3
8800106,Chaos Zakum Arm 4
8800107,Chaos Zakum Arm 5
8800108,Chaos Zakum Arm 6
8800109,Chaos Zakum Arm 7
8800110,Chaos Zakum Arm 8
8800111,Chaos Boogie
8800112,Chaos Puko
8800113,Chaos Poonko
8800114,Chaos Kusko
8800115,Chaos Ooparts
8800116,Chaos Patz
8800117,Fury's Flame
8800118,Zakum: Stone Wall
8800119,Zakum: Magical Wall
8800120,Fury's Flame
8800130,Petrified Regeneration
8800131,Petrified Regeneration
8800132,Petrified Regeneration
8800133,Petrified Regeneration
8800134,Petrified Regeneration
8800135,Petrified Regeneration
8800136,Petrified Regeneration
8800137,Petrified Regeneration
8800141,Chaos Zakum Arm 1
8800142,Chaos Zakum Arm 2
8800143,Chaos Zakum Arm 3
8800144,Chaos Zakum Arm 4
8800145,Chaos Zakum Arm 5
8800146,Chaos Zakum Arm 6
8800147,Chaos Zakum Arm 7
8800148,Chaos Zakum Arm 8
8800200,Ravana
8800201,Blue Goblin
8800202,Red Goblin
8800203,Stone Goblin
8800400,Tarantulus
8800401,Poison Hornet
8810000,Horntail's Left Head
8810001,Horntail's Right Head
8810002,Horntail's Head A
8810003,Horntail's Head B
8810004,Horntail's Head C
8810005,Horntail's Left Hand
8810006,Horntail's Right Hand
8810007,Horntail's Wings
8810008,Horntail's Legs
8810009,Horntail's Tails
8810010,Dead Horntail's Head A
8810011,Dead Horntail's Head B
8810012,Dead Horntail's Head C
8810013,Dead Horntail's Left Hand
8810014,Dead Horntail's Right Hand
8810015,Dead Horntail's Wings
8810016,Dead Horntail's Legs
8810017,Dead Horntail's Tails
8810018,Horntail
8810019,Red Wyvern
8810020,Blue Wyvern
8810021,Dark Wyvern
8810022,Green Cornian
8810023,Dark Cornian
8810024,Summon Horntail's Left Head
8810025,Summon Horntail's Right Head
8810026,Summon Horntail
8810100,Chaos Horntail's Left Head
8810101,Chaos Horntail's Right Head
8810102,Chaos Horntail's Head A
8810103,Chaos Horntail's Head B
8810104,Chaos Horntail's Head C 
8810105,Chaos Horntail's Left Hand
8810106,Chaos Horntail's Right Hand
8810107,Chaos Horntail's Wings
8810108,Chaos Horntail's Legs
8810109,Chaos Horntail's Tail
8810118,Chaos Horntail
8810119,Chaos Horntail
8810120,Chaos Horntail
8810121,Chaos Horntail
8810122,Chaos Horntail
8810123,Chaos Red Wyvern
8810124,Chaos Blue Wyvern
8810125,Chaos Dark Wyvern
8810126,Chaos Green Cornian
8810127,Chaos Dark Cornian
8810128,Summon Chaos Horntail's Left Head
8810129,Summon Chaos Horntail's Right Head
8810130,Summon Chaos Horntail
8810200,Easy Horntail's Left Head
8810201,Easy Horntail's Right Head
8810202,Easy Horntail's Head A
8810203,Easy Horntail's Head B
8810204,Easy Horntail's Head C
8810205,Easy Horntail's Left Hand
8810206,Easy Horntail's Right Hand
8810207,Easy Horntail's Wings
8810208,Easy Horntail's Legs
8810209,Easy Horntail's Left Head
8810210,Easy Red Wyvern
8810211,Easy Dark Wyvern
8810212,Summon Easy Horntail's Left Head
8810213,Summon Easy Horntail's Right Head
8810214,Easy Horntail
8810215,Summon Easy Horntail
8820000,Pink Bean
8820001,Pink Bean
8820002,Ariel
8820003,Solomon the Wise
8820004,Rex the Wise
8820005,Hugin
8820006,Munin
8820007,Mini Bean
8820008,Transparent Mob for summoning baby boss
8820009,set0 Transparent Mob
8820010,Pink Bean
8820011,Pink Bean
8820012,Pink Bean
8820013,Pink Bean
8820014,Pink Bean
8820015,Solomon the Wise
8820016,Rex the Wise
8820017,Hugin
8820018,Munin
8820019,Ariel
8820020,Solomon the Wise
8820021,Rex the Wise
8820022,Hugin
8820023,Munin
8820024,Solomon the Wise
8820025,Rex the Wise
8820026,Hugin
8820027,Munin
8820100,Chaos Pink Bean
8820101,Chaos Pink Bean
8820102,Chaos Ariel
8820103,Chaos Solomon the Wise
8820104,Chaos Rex the Wise
8820105,Chaos Hugin
8820106,Chaos Munin
8820107,Chaos Mini Bean
8820108,Transparent Mob for summoning baby boss
8820109,set0 Transparent Mob
8820110,Chaos Pink Bean
8820111,Chaos Pink Bean
8820112,Chaos Pink Bean
8820113,Chaos Pink Bean
8820114,Chaos Pink Bean
8820115,Chaos Solomon the Wise
8820116,Chaos Rex the Wise
8820117,Chaos Hugin
8820118,Chaos Munin
8820200,Chaos Pink Bean
8820201,Chaos Pink Bean
8820202,Chaos Pink Bean
8820203,Chaos Pink Bean
8820204,Chaos Pink Bean
8820205,Chaos Pink Bean
8820206,Chaos Pink Bean
8820207,Chaos Pink Bean
8820208,Chaos Pink Bean
8820209,Chaos Pink Bean
8820210,Chaos Pink Bean
8820211,Chaos Pink Bean
8820212,Chaos Pink Bean
8820213,Chaos Solomon the Wise
8820214,Chaos Solomon the Wise
8820215,Chaos Rex the Wise
8820216,Chaos Rex the Wise
8820217,Chaos Hugin
8820218,Chaos Hugin
8820219,Chaos Hugin
8820220,Chaos Hugin
8820221,Chaos Munin
8820222,Chaos Munin
8820223,Chaos Munin
8820224,Chaos Munin
8820225,Chaos Ariel
8820226,Chaos Ariel
8820227,Chaos Ariel
8820304,Chaos Pink Bean V
8820303,Chaos Pink Bean IV
8820302,Chaos Pink Bean III
8820301,Chaos Pink Bean II
8820300,Chaos Pink Bean I
8830000,Balrog
8830001,Balrog
8830002,Balrog
8830003,Balrog
8830004,Balrog
8830005,Balrog
8830006,Balrog
8830007,Balrog
8830008,Balrog
8830009,Balrog
8830010,Balrog
8830011,Balrog
8830012,Balrog
8830013,Balrog
8840000,Von Leon
8840001,Demon Gargoyle
8840002,Red Crocky
8840003,Prison Guard Boar
8840004,Prison Guard Rhino
8840005,Mini Castle Golem
8840006,Von Leon
8840007,Von Leon
8840008,Prison Guard Boar
8840009,Prison Guard Rhino
8840010,Von Leon
8840011,Mini Castle Golem
8840012,Von Leon
8840013,Von Leon
8840014,Von Leon
8840015,Prison Guard Boar
8840016,Prison Guard Rhino
8840017,Mini Castle Golem
8840018,Von Leon
8850000,Mihile
8850001,Oz
8850002,Irena
8850003,Eckhart
8850004,Hawkeye
8850005,Mihile
8850006,Oz
8850007,Irena
8850008,Eckhart
8850009,Hawkeye
8850010,Shinsoo
8850011,Cygnus
8850012,Cygnus
8850013,Shinsoo
8850100,Mihile
8850101,Oz
8850102,Irena
8850103,Eckhart
8850104,Hawkeye
8850110,Shinsoo
8850111,Cygnus
8850112,Cygnus
8860000,Arkarium
8860001,Arkarium
8860002,Netherworld Monk
8860003,Duplicate in Twisted Darkness
8860004,Arkarium Clear Check Dummy
8860005,Arkarium
8860006,Netherworld Monk
8860007,Arkarium
8860008,Dummy for Checking Purpose
8860009,Dummy for Checking Purpose
8860010,Arkarium
8870000,Hilla
8870001,Elite Pikeman Skeleknight
8870002,Elite Pikeman Skeleknight
8870003,Bloodfang
8870004,Bloodfang
8870005,Deadly Altar
8870100,Silver-Haired Hilla
8870101,Elite Pikeman Skeleknight
8870102,Elite Pikeman Skeleknight
8870103,Bloodfang
8870104,Bloodfang
8870105,Deadly Altar
8870106,Pikeman Skeleknight
8870107,Azwan Ghost
8870200,Hilla (Gray Maiden)
8870201,Soultrapper Chalice
8870202,Azwan Grave Robber
8870203,Mysterious Desert Soldier
8870300,Hilla (Safe Zone, Vampiric)
8880000,Magnus
8880001,Magnus's Soul
8880002,Magnus
8880003,Magnus's Soul
8880004,Velderoth
8880005,Velderoth's Soul
8880006,Victor
8880007,Victor's Soul
8880008,Treglow
8880009,Treglow's Soul
8880010,Magnus
8880011,Magnus's Soul
8880100,Damien
8880101,Damien
8880102,Shadow Zone
8880103,Damien
8880110,Damien
8880111,Damien
8880120,Damien
8880121,Damien
8880130,Damien
8880131,Damien
8880140,Dreaming Lucid
8880141,Dreaming Lucid
8880150,Lucid
8880151,Lucid
8880160,Nightmare Golem
8880161,Nightmare Golem
8880162,Binding Flower
8880163,Binding Flower
8880164,Nightmare Mushroom
8880165,Nightmare Butterfly
8880166,Nightmare Flower
8880167,Final Music Box
8880168,Nightmare Butterfly
8880169,Nightmare Butterfly
8880170,Nightmare Golem
8880171,Nightmare Golem
8880175,Nightmare Butterfly
8880176,Nightmare Flower
8880177,Final Music Box
8880178,Nightmare Butterfly
8880179,Nightmare Butterfly
8880181,Nightmare Golem
8880182,Nightmare Golem
8880183,Nightmare Golem
8880184,Nightmare Mushroom
8881000,Ursus
8881001,Masyureu
8890000,Black Mage's Henchman A
8890001,Black Mage's Henchman A
8890002,Black Mage's Henchman B
8900000,Chaos Pierre
8900001,Chaos Pierre
8900002,Chaos Pierre
8900003,Chaos Pierre
8900100,Pierre
8900101,Pierre
8900102,Pierre
8900103,Pierre's Treasure Chest
8910000,Chaos Von Bon
8910001,Chaos Disembodied Von Bon
8910100,Von Bon
8920000,Chaos Crimson Queen
8920001,Chaos Crimson Queen
8920002,Chaos Crimson Queen
8920003,Chaos Crimson Queen
8920004,Chaos Heart Bomb
8920005,Chaos Alluring Mirror
8920006,Chaos Crimson Queen
8920100,Crimson Queen
8920101,Crimson Queen
8920102,Crimson Queen
8920103,Crimson Queen
8920104,Heart Bomb
8920105,Alluring Mirror
8920106,Crimson Queen's Treasure Chest
8930000,Chaos Vellum
8930001,Chaos Vellum's Tail
8930100,Vellum
8940000,Hekaton's Head
8940001,Hekaton
8940002,Hekaton's Abdomen
8940003,Hekaton's Fist
8940004,Hekaton's Fist
8940005,Hekaton's Arm
8940006,Hekaton's Arm
8940007,Hekaton's Shoulder
8940008,Hekaton's Shoulder
8940009,Core Guard
8940010,Palace Gargoyle Golem
8940011,Transformed Gargoyle Golem
8940012,Gargoyle Golem
8940013,Gargoyle Guardian
8940014,Hekaton
8940015,Hekaton
8940016,Hekaton
8940017,Hekaton
8940018,Hekaton
8940019,Hekaton
8940020,Hekaton
8940021,Hekaton
8940022,Hekaton
8940023,Hekaton
8940024,Hekaton
8940025,Hekaton
8940026,Hekaton
8940027,Hekaton
8940028,Hekaton
8940029,Hekaton
8940030,Hekaton
8940031,Hekaton
8940032,Hekaton
8940033,Hekaton
8940034,Hekaton
8940035,Hekaton
8940036,Hekaton
8940037,Hekaton
8940038,Hekaton
8940039,Hekaton
8940040,Hekaton
8950000,Black Heaven Core
8950001,Lotus
8950002,Lotus
8950003,Self-destructive Red
8950004,Self-destructive Blue
8950005,Self-destructive Yellow
8950006,Lotus
8950007,Self-destructive Chaos
8950100,Black Heaven Core
8950101,Lotus
8950102,Lotus
8950103,Detonating Red
8950104,Detonating Blue
8950105,Detonating Yellow
8950106,Lotus
8950107,Detonating Chaos
8950108,Lotus
9000001,Zombie Lupin
9000002,Horned Mushroom 2
9000100,Skeledog
9000101,Lupin 2
9000200,Evil Eye 2
9000201,Stone Golem
9000300,Swamp Monster
9000301,Blue Mushroom 2
9001000,Dances with Balrog's Clone
9001001,Grendel the Really Old's Clone
9001002,Athena Pierce's Clone
9001003,Dark Lord's Clone
9001004,Shadow Kyrin
9001005,OctoPirate
9001006,OctoPirate
9001007,Scarecrow for Training
9001008,Shadow Kyrin's Clone
9001009,Master of Disguise
9001010,Black Witch
9001011,Tiguru of Exam
9001012,Scarred Bear
9001013,Thief Crow
9001014,Uncontrollable Maha
9001015,Shadow Dual Blade
9001016,Giant Shadow Blade
9001017,Shadow Blade Lord
9001018,Giant Blade Master
9001019,Secret Room Guardian Doll
9001020,Straw Training Doll
9001021,Wooden Training Doll
9001022,Training Jar
9001023,Training Bellflower
9001024,Primitive Thief Boar
9001025,Kenta's Freezer
9001026,Kenta's Seruf
9001027,Decaying Coolie Zombie
9001028,Secret Master Soul Teddy
9001029,Ship Captain
9001030,Ship Kru
9001031,Schiller
9001032,Energy Conducting Device
9001033,Bomb
9001034,Attacking Android
9001035,Poison Gas Generator
9001036,Strange Monster
9001037,Mastema
9001038,Mastema
9001039,Past Self
9001040,Past Self
9001041,Past Self
9001042,Past Self
9001043,Manon, Herald of Heroes
9001044,Griffey Herald of Heroes
9001045,Lock
9001046,Dust Dwarf
9001047,Guardioso
9001048,Garbage Pile
9001049,Chained Wolfhound
9001050,Assailant
9001051,Bigby
9001052,Ensorcelled Knight
9001053,Deceptive Cygnus
9001054,Prickleface
9001055,Trained Attack Stirge
9001056,Unidentified Assailant
9001057,Exam Instructor Tae Roon
9001058,Inner Rage
9010000,Dream Zakum
9010001,Dream Zakum
9010002,Dream Zakum
9010003,Dream Balrog
9010004,Dream Balrog
9010005,Dream Balrog
9010007,Dream Horntail
9010008,Dream Pink Bean
9010009,Dream Hilla
9010010,Dream Hilla
9010011,Admin Balloon
9010012,Mega-Admin Balloon
9010013,GM Haku Balloon
9010014,GM Sori Balloon
9010015,GM Nori Balloon
9010016,GM Captain Balloon
9010017,Maple Fireworks
9010018,Bachelor Radish
9010019,Bully Jack
9010020,Giant Ice Block
9010021,Giant Ice Block
9010022,Giant Ice Block
9010023,Giant Ice Block
9010024,Returned Crimson Balrog
9010025,Returned Crimson Balrog
9010026,Throwback Orange Mushroom
9010027,Throwback Slime
9010028,Throwback Ribbon Pig
9010029,Throwback Red Snail
9010030,Throwback Stone Golem
9010031,Throwback Blue Mushroom
9010032,Throwback Spore
9010033,Throwback Iron Hog
9010034,Throwback Plateon
9010035,Throwback Mateon
9010036,Throwback Hodori
9010037,Gelimer's Escape Pod
9010038,Throwback Snail
9010039,Throwback Lupin
9010040,Throwback Horny Mushroom
9010041,Throwback Curse Eye
9010042,Throwback Cherry Bubble Tea
9010043,Throwback Green Mushroom
9010044,Throwback Zombie Lupin
9010045,Throwback Three-Tailed Fox
9010046,Throwback Hogul
